lat	long	g/m^2		0.00003	0.00004	0.00006	0.00009	0.00012	0.00017	0.00024	0.00035	0.00049	0.00069	0.00098	0.00138	0.00195	0.00276	0.0039	0.00552	0.00781	0.01105	0.01563	0.0221	0.03125	0.04419	0.0625	0.08839	0.125	0.17678	0.25	0.35355	0.5	0.7071	1	1.41421	2	2.82843	4
-40.88855000	-69.29798333	0.1994		0	0	0	0	0	0	0	0	0	0.281243	0.549195	0.739785	1.00695	1.29918	1.548465	1.909476	2.674134	4.227604	6.749488	9.954601	13.035282	14.868858	14.552455	11.826108	7.612551	3.789368	1.701674	0.989854	0.588111	0.09562	0	0	0	0	0
-40.73803333	-67.91618333	0.4985		0	0	0	0	0	0	0	0	0	0.325004	0.666164	0.93339	1.286516	1.694807	2.112667	2.624586	3.259354	4.077057	5.245875	7.206516	10.324836	13.984201	16.194735	14.770473	9.790876	4.181554	0.945473	0.177527	0.162029	0.03636	0	0	0	0	0
-42.05628333	-71.16295000	2.991		0	0	0	0	0	0	0	0	0	0	0.139991	0.290244	0.412963	0.53619	0.681617	0.92811	1.313594	1.835706	2.480832	3.290346	4.230457	4.886132	4.552959	3.262453	3.119243	7.252959	15.182705	20.356632	16.932468	7.674644	0.639754	0	0	0	0
-42.02561667	-70.71780000	0.4985		0	0	0	0	0	0	0	0	0	0.145365	0.477893	0.734325	1.083918	1.476277	1.859727	2.343532	3.044089	4.105475	5.537784	7.112069	8.36535	8.844946	8.48356	7.586376	6.805684	6.928303	7.855251	7.938845	5.924983	2.815949	0.530301	0	0	0	0
-41.84371667	-70.89611667	1.994		0	0	0	0	0	0	0	0	0	0.274291	0.556841	0.750356	0.993504	1.284492	1.675743	2.40655	3.670234	5.472543	7.410777	8.797128	9.057627	8.088137	6.433144	5.080037	5.177605	7.138667	9.364743	9.07236	5.66549	1.629731	0	0	0	0	0
-41.80370000	-70.79541667	2.991		0	0	0	0	0	0	0	0	0	0.009463	0.169095	0.24584	0.343827	0.461557	0.588399	0.768411	1.049884	1.494917	2.140585	2.955907	3.793295	4.463567	5.0583	6.138061	8.385691	11.647473	14.358681	14.537414	11.602761	6.900283	2.61488	0.271708	0	0	0
-41.70338333	-70.75898333	1.994		0	0	0	0	0	0	0	0	0	0.293475	0.619559	0.86011	1.18297	1.613813	2.216011	3.194364	4.608266	6.317973	7.886105	8.773218	8.60107	7.375625	5.771679	5.008892	6.093719	8.438934	9.541434	7.493082	3.550799	0.558899	0	0	0	0	0
-41.56801667	-70.68453333	1.4955		0	0	0	0	0	0	0	0	0	0.153379	0.459771	0.63907	0.867703	1.12707	1.415817	1.897032	2.801575	4.401373	6.689002	9.031753	10.30918	9.922833	8.931697	9.124839	10.453064	10.48126	7.56855	3.291503	0.433527	0	0	0	0	0	0
-41.47335000	-69.42181667	1.74475		0	0	0	0	0	0	0	0	0	0.156132	0.451316	0.635973	0.902675	1.23629	1.59494	2.060837	2.76175	3.888765	5.425577	6.90356	7.554532	7.118547	6.667427	7.790804	10.480748	12.359079	11.069261	7.126109	3.115631	0.700049	0	0	0	0	0
-41.40013333	-69.43415000	1.24625		0	0	0	0	0	0	0	0	0	0.292373	0.610134	0.867279	1.234038	1.68806	2.172065	2.791364	3.691789	5.072272	6.823017	8.261243	8.475424	7.453804	6.823736	8.25565	10.850976	11.329516	8.081605	3.688101	1.215246	0.322308	0	0	0	0	0
